age_class,EMS,date,var,value
"[5,10)",0,2020-03-21,case_cumul,3
"[10,20)",0,2020-03-21,case_cumul,23
"[20,50)",0,2020-03-21,case_cumul,593
"[50,65)",0,2020-03-21,case_cumul,331
"[50,65)",1,2020-03-21,case_cumul,0
"[65, Inf)",0,2020-03-21,case_cumul,280
"[65, Inf)",1,2020-03-21,case_cumul,17
"[-Inf,5)",0,2020-03-22,case_cumul,1
"[5,10)",0,2020-03-22,case_cumul,3
"[10,20)",0,2020-03-22,case_cumul,23
"[20,50)",0,2020-03-22,case_cumul,638
"[50,65)",0,2020-03-22,case_cumul,355
"[50,65)",1,2020-03-22,case_cumul,0
"[65, Inf)",0,2020-03-22,case_cumul,318
"[65, Inf)",1,2020-03-22,case_cumul,17
"[-Inf,5)",0,2020-03-23,case_cumul,1
"[5,10)",0,2020-03-23,case_cumul,3
"[10,20)",0,2020-03-23,case_cumul,23
"[20,50)",0,2020-03-23,case_cumul,727
"[50,65)",0,2020-03-23,case_cumul,415
"[50,65)",1,2020-03-23,case_cumul,0
"[65, Inf)",0,2020-03-23,case_cumul,344
"[65, Inf)",1,2020-03-23,case_cumul,19
"[-Inf,5)",0,2020-03-24,case_cumul,1
"[5,10)",0,2020-03-24,case_cumul,3
"[10,20)",0,2020-03-24,case_cumul,25
"[20,50)",0,2020-03-24,case_cumul,767
"[50,65)",0,2020-03-24,case_cumul,452
"[50,65)",1,2020-03-24,case_cumul,0
"[65, Inf)",0,2020-03-24,case_cumul,356
"[65, Inf)",1,2020-03-24,case_cumul,23
"[-Inf,5)",0,2020-03-25,case_cumul,1
"[5,10)",0,2020-03-25,case_cumul,3
"[10,20)",0,2020-03-25,case_cumul,28
"[20,50)",0,2020-03-25,case_cumul,837
"[50,65)",0,2020-03-25,case_cumul,480
"[50,65)",1,2020-03-25,case_cumul,0
"[65, Inf)",0,2020-03-25,case_cumul,392
"[65, Inf)",1,2020-03-25,case_cumul,28
"[-Inf,5)",0,2020-03-26,case_cumul,1
"[5,10)",0,2020-03-26,case_cumul,3
"[10,20)",0,2020-03-26,case_cumul,34
"[20,50)",0,2020-03-26,case_cumul,946
"[50,65)",0,2020-03-26,case_cumul,524
"[50,65)",1,2020-03-26,case_cumul,0
"[65, Inf)",0,2020-03-26,case_cumul,445
"[65, Inf)",1,2020-03-26,case_cumul,35
"[-Inf,5)",0,2020-03-27,case_cumul,1
"[5,10)",0,2020-03-27,case_cumul,3
"[10,20)",0,2020-03-27,case_cumul,35
"[20,50)",0,2020-03-27,case_cumul,990
"[50,65)",0,2020-03-27,case_cumul,572
"[50,65)",1,2020-03-27,case_cumul,1
"[65, Inf)",0,2020-03-27,case_cumul,482
"[65, Inf)",1,2020-03-27,case_cumul,48
"[-Inf,5)",0,2020-03-28,case_cumul,2
"[5,10)",0,2020-03-28,case_cumul,3
"[10,20)",0,2020-03-28,case_cumul,38
"[20,50)",0,2020-03-28,case_cumul,1080
"[50,65)",0,2020-03-28,case_cumul,630
"[50,65)",1,2020-03-28,case_cumul,1
"[65, Inf)",0,2020-03-28,case_cumul,528
"[65, Inf)",1,2020-03-28,case_cumul,50
"[-Inf,5)",0,2020-03-29,case_cumul,2
"[5,10)",0,2020-03-29,case_cumul,3
"[10,20)",0,2020-03-29,case_cumul,39
"[20,50)",0,2020-03-29,case_cumul,1124
"[50,65)",0,2020-03-29,case_cumul,646
"[50,65)",1,2020-03-29,case_cumul,1
"[65, Inf)",0,2020-03-29,case_cumul,565
"[65, Inf)",1,2020-03-29,case_cumul,60
"[-Inf,5)",0,2020-03-30,case_cumul,3
"[5,10)",0,2020-03-30,case_cumul,4
"[10,20)",0,2020-03-30,case_cumul,42
"[20,50)",0,2020-03-30,case_cumul,1217
"[50,65)",0,2020-03-30,case_cumul,696
"[50,65)",1,2020-03-30,case_cumul,1
"[65, Inf)",0,2020-03-30,case_cumul,606
"[65, Inf)",1,2020-03-30,case_cumul,81
"[-Inf,5)",0,2020-03-31,case_cumul,4
"[5,10)",0,2020-03-31,case_cumul,4
"[10,20)",0,2020-03-31,case_cumul,43
"[20,50)",0,2020-03-31,case_cumul,1321
"[50,65)",0,2020-03-31,case_cumul,761
"[50,65)",1,2020-03-31,case_cumul,3
"[65, Inf)",0,2020-03-31,case_cumul,655
"[65, Inf)",1,2020-03-31,case_cumul,101
"[-Inf,5)",0,2020-04-01,case_cumul,5
"[5,10)",0,2020-04-01,case_cumul,5
"[10,20)",0,2020-04-01,case_cumul,48
"[20,50)",0,2020-04-01,case_cumul,1383
"[50,65)",0,2020-04-01,case_cumul,816
"[50,65)",1,2020-04-01,case_cumul,3
"[65, Inf)",0,2020-04-01,case_cumul,682
"[65, Inf)",1,2020-04-01,case_cumul,111
"[-Inf,5)",0,2020-04-02,case_cumul,6
"[5,10)",0,2020-04-02,case_cumul,5
"[10,20)",0,2020-04-02,case_cumul,55
"[20,50)",0,2020-04-02,case_cumul,1504
"[50,65)",0,2020-04-02,case_cumul,885
"[50,65)",1,2020-04-02,case_cumul,3
"[65, Inf)",0,2020-04-02,case_cumul,714
"[65, Inf)",1,2020-04-02,case_cumul,126
"[-Inf,5)",0,2020-04-03,case_cumul,7
"[5,10)",0,2020-04-03,case_cumul,6
"[10,20)",0,2020-04-03,case_cumul,60
"[20,50)",0,2020-04-03,case_cumul,1595
"[50,65)",0,2020-04-03,case_cumul,935
"[50,65)",1,2020-04-03,case_cumul,5
"[65, Inf)",0,2020-04-03,case_cumul,742
"[65, Inf)",1,2020-04-03,case_cumul,144
"[-Inf,5)",0,2020-04-04,case_cumul,7
"[5,10)",0,2020-04-04,case_cumul,7
"[10,20)",0,2020-04-04,case_cumul,63
"[20,50)",0,2020-04-04,case_cumul,1658
"[50,65)",0,2020-04-04,case_cumul,968
"[50,65)",1,2020-04-04,case_cumul,7
"[65, Inf)",0,2020-04-04,case_cumul,759
"[65, Inf)",1,2020-04-04,case_cumul,157
"[-Inf,5)",0,2020-04-05,case_cumul,8
"[5,10)",0,2020-04-05,case_cumul,7
"[10,20)",0,2020-04-05,case_cumul,64
"[20,50)",0,2020-04-05,case_cumul,1700
"[50,65)",0,2020-04-05,case_cumul,990
"[50,65)",1,2020-04-05,case_cumul,7
"[65, Inf)",0,2020-04-05,case_cumul,779
"[65, Inf)",1,2020-04-05,case_cumul,158
"[-Inf,5)",0,2020-04-06,case_cumul,8
"[5,10)",0,2020-04-06,case_cumul,8
"[10,20)",0,2020-04-06,case_cumul,66
"[20,50)",0,2020-04-06,case_cumul,1749
"[50,65)",0,2020-04-06,case_cumul,1022
"[50,65)",1,2020-04-06,case_cumul,7
"[65, Inf)",0,2020-04-06,case_cumul,798
"[65, Inf)",1,2020-04-06,case_cumul,172
"[-Inf,5)",0,2020-04-07,case_cumul,8
"[5,10)",0,2020-04-07,case_cumul,8
"[10,20)",0,2020-04-07,case_cumul,70
"[20,50)",0,2020-04-07,case_cumul,1830
"[50,65)",0,2020-04-07,case_cumul,1061
"[50,65)",1,2020-04-07,case_cumul,7
"[65, Inf)",0,2020-04-07,case_cumul,828
"[65, Inf)",1,2020-04-07,case_cumul,185
"[-Inf,5)",0,2020-04-08,case_cumul,9
"[5,10)",0,2020-04-08,case_cumul,8
"[10,20)",0,2020-04-08,case_cumul,75
"[20,50)",0,2020-04-08,case_cumul,1885
"[50,65)",0,2020-04-08,case_cumul,1092
"[50,65)",1,2020-04-08,case_cumul,7
"[65, Inf)",0,2020-04-08,case_cumul,857
"[65, Inf)",1,2020-04-08,case_cumul,196
"[-Inf,5)",0,2020-04-09,case_cumul,9
"[5,10)",0,2020-04-09,case_cumul,9
"[10,20)",0,2020-04-09,case_cumul,78
"[20,50)",0,2020-04-09,case_cumul,1927
"[50,65)",0,2020-04-09,case_cumul,1111
"[50,65)",1,2020-04-09,case_cumul,7
"[65, Inf)",0,2020-04-09,case_cumul,874
"[65, Inf)",1,2020-04-09,case_cumul,202
"[-Inf,5)",0,2020-04-10,case_cumul,9
"[5,10)",0,2020-04-10,case_cumul,9
"[10,20)",0,2020-04-10,case_cumul,78
"[20,50)",0,2020-04-10,case_cumul,1947
"[50,65)",0,2020-04-10,case_cumul,1122
"[50,65)",1,2020-04-10,case_cumul,7
"[65, Inf)",0,2020-04-10,case_cumul,881
"[65, Inf)",1,2020-04-10,case_cumul,207
"[-Inf,5)",0,2020-04-11,case_cumul,11
"[5,10)",0,2020-04-11,case_cumul,9
"[10,20)",0,2020-04-11,case_cumul,79
"[20,50)",0,2020-04-11,case_cumul,1972
"[50,65)",0,2020-04-11,case_cumul,1131
"[50,65)",1,2020-04-11,case_cumul,7
"[65, Inf)",0,2020-04-11,case_cumul,888
"[65, Inf)",1,2020-04-11,case_cumul,213
"[-Inf,5)",0,2020-04-12,case_cumul,11
"[5,10)",0,2020-04-12,case_cumul,9
"[10,20)",0,2020-04-12,case_cumul,79
"[20,50)",0,2020-04-12,case_cumul,1981
"[50,65)",0,2020-04-12,case_cumul,1137
"[50,65)",1,2020-04-12,case_cumul,7
"[65, Inf)",0,2020-04-12,case_cumul,893
"[65, Inf)",1,2020-04-12,case_cumul,216
"[-Inf,5)",0,2020-04-13,case_cumul,11
"[5,10)",0,2020-04-13,case_cumul,9
"[10,20)",0,2020-04-13,case_cumul,80
"[20,50)",0,2020-04-13,case_cumul,1999
"[50,65)",0,2020-04-13,case_cumul,1148
"[50,65)",1,2020-04-13,case_cumul,7
"[65, Inf)",0,2020-04-13,case_cumul,901
"[65, Inf)",1,2020-04-13,case_cumul,226
"[-Inf,5)",0,2020-04-14,case_cumul,11
"[5,10)",0,2020-04-14,case_cumul,9
"[10,20)",0,2020-04-14,case_cumul,84
"[20,50)",0,2020-04-14,case_cumul,2016
"[50,65)",0,2020-04-14,case_cumul,1163
"[50,65)",1,2020-04-14,case_cumul,8
"[65, Inf)",0,2020-04-14,case_cumul,907
"[65, Inf)",1,2020-04-14,case_cumul,240
"[-Inf,5)",0,2020-04-15,case_cumul,11
"[5,10)",0,2020-04-15,case_cumul,9
"[10,20)",0,2020-04-15,case_cumul,86
"[20,50)",0,2020-04-15,case_cumul,2050
"[50,65)",0,2020-04-15,case_cumul,1171
"[50,65)",1,2020-04-15,case_cumul,8
"[65, Inf)",0,2020-04-15,case_cumul,917
"[65, Inf)",1,2020-04-15,case_cumul,245
"[-Inf,5)",0,2020-04-16,case_cumul,11
"[5,10)",0,2020-04-16,case_cumul,11
"[10,20)",0,2020-04-16,case_cumul,89
"[20,50)",0,2020-04-16,case_cumul,2087
"[50,65)",0,2020-04-16,case_cumul,1180
"[50,65)",1,2020-04-16,case_cumul,8
"[65, Inf)",0,2020-04-16,case_cumul,929
"[65, Inf)",1,2020-04-16,case_cumul,248
"[-Inf,5)",0,2020-04-17,case_cumul,11
"[5,10)",0,2020-04-17,case_cumul,11
"[10,20)",0,2020-04-17,case_cumul,91
"[20,50)",0,2020-04-17,case_cumul,2106
"[50,65)",0,2020-04-17,case_cumul,1192
"[50,65)",1,2020-04-17,case_cumul,10
"[65, Inf)",0,2020-04-17,case_cumul,933
"[65, Inf)",1,2020-04-17,case_cumul,254
"[-Inf,5)",0,2020-04-18,case_cumul,11
"[5,10)",0,2020-04-18,case_cumul,11
"[10,20)",0,2020-04-18,case_cumul,93
"[20,50)",0,2020-04-18,case_cumul,2129
"[50,65)",0,2020-04-18,case_cumul,1201
"[50,65)",1,2020-04-18,case_cumul,10
"[65, Inf)",0,2020-04-18,case_cumul,936
"[65, Inf)",1,2020-04-18,case_cumul,261
"[-Inf,5)",0,2020-04-19,case_cumul,12
"[5,10)",0,2020-04-19,case_cumul,11
"[10,20)",0,2020-04-19,case_cumul,93
"[20,50)",0,2020-04-19,case_cumul,2134
"[50,65)",0,2020-04-19,case_cumul,1203
"[50,65)",1,2020-04-19,case_cumul,10
"[65, Inf)",0,2020-04-19,case_cumul,937
"[65, Inf)",1,2020-04-19,case_cumul,262
"[-Inf,5)",0,2020-04-20,case_cumul,12
"[5,10)",0,2020-04-20,case_cumul,12
"[10,20)",0,2020-04-20,case_cumul,95
"[20,50)",0,2020-04-20,case_cumul,2145
"[50,65)",0,2020-04-20,case_cumul,1209
"[50,65)",1,2020-04-20,case_cumul,10
"[65, Inf)",0,2020-04-20,case_cumul,944
"[65, Inf)",1,2020-04-20,case_cumul,263
"[-Inf,5)",0,2020-04-21,case_cumul,12
"[5,10)",0,2020-04-21,case_cumul,12
"[10,20)",0,2020-04-21,case_cumul,96
"[20,50)",0,2020-04-21,case_cumul,2158
"[50,65)",0,2020-04-21,case_cumul,1220
"[50,65)",1,2020-04-21,case_cumul,10
"[65, Inf)",0,2020-04-21,case_cumul,949
"[65, Inf)",1,2020-04-21,case_cumul,267
"[-Inf,5)",0,2020-04-22,case_cumul,12
"[5,10)",0,2020-04-22,case_cumul,13
"[10,20)",0,2020-04-22,case_cumul,96
"[20,50)",0,2020-04-22,case_cumul,2167
"[50,65)",0,2020-04-22,case_cumul,1227
"[50,65)",1,2020-04-22,case_cumul,10
"[65, Inf)",0,2020-04-22,case_cumul,953
"[65, Inf)",1,2020-04-22,case_cumul,272
"[-Inf,5)",0,2020-04-23,case_cumul,13
"[5,10)",0,2020-04-23,case_cumul,13
"[10,20)",0,2020-04-23,case_cumul,98
"[20,50)",0,2020-04-23,case_cumul,2177
"[50,65)",0,2020-04-23,case_cumul,1240
"[50,65)",1,2020-04-23,case_cumul,10
"[65, Inf)",0,2020-04-23,case_cumul,957
"[65, Inf)",1,2020-04-23,case_cumul,277
"[-Inf,5)",0,2020-04-24,case_cumul,13
"[5,10)",0,2020-04-24,case_cumul,13
"[10,20)",0,2020-04-24,case_cumul,98
"[20,50)",0,2020-04-24,case_cumul,2189
"[50,65)",0,2020-04-24,case_cumul,1243
"[50,65)",1,2020-04-24,case_cumul,10
"[65, Inf)",0,2020-04-24,case_cumul,958
"[65, Inf)",1,2020-04-24,case_cumul,280
"[-Inf,5)",0,2020-04-25,case_cumul,13
"[5,10)",0,2020-04-25,case_cumul,14
"[10,20)",0,2020-04-25,case_cumul,98
"[20,50)",0,2020-04-25,case_cumul,2195
"[50,65)",0,2020-04-25,case_cumul,1247
"[50,65)",1,2020-04-25,case_cumul,10
"[65, Inf)",0,2020-04-25,case_cumul,960
"[65, Inf)",1,2020-04-25,case_cumul,283
"[-Inf,5)",0,2020-04-26,case_cumul,13
"[5,10)",0,2020-04-26,case_cumul,14
"[10,20)",0,2020-04-26,case_cumul,98
"[20,50)",0,2020-04-26,case_cumul,2199
"[50,65)",0,2020-04-26,case_cumul,1248
"[50,65)",1,2020-04-26,case_cumul,10
"[65, Inf)",0,2020-04-26,case_cumul,961
"[65, Inf)",1,2020-04-26,case_cumul,283
"[-Inf,5)",0,2020-04-27,case_cumul,13
"[5,10)",0,2020-04-27,case_cumul,14
"[10,20)",0,2020-04-27,case_cumul,99
"[20,50)",0,2020-04-27,case_cumul,2206
"[50,65)",0,2020-04-27,case_cumul,1252
"[50,65)",1,2020-04-27,case_cumul,10
"[65, Inf)",0,2020-04-27,case_cumul,962
"[65, Inf)",1,2020-04-27,case_cumul,286
"[-Inf,5)",0,2020-04-28,case_cumul,13
"[5,10)",0,2020-04-28,case_cumul,16
"[10,20)",0,2020-04-28,case_cumul,100
"[20,50)",0,2020-04-28,case_cumul,2211
"[50,65)",0,2020-04-28,case_cumul,1257
"[50,65)",1,2020-04-28,case_cumul,10
"[65, Inf)",0,2020-04-28,case_cumul,964
"[65, Inf)",1,2020-04-28,case_cumul,291
"[-Inf,5)",0,2020-04-29,case_cumul,13
"[5,10)",0,2020-04-29,case_cumul,16
"[10,20)",0,2020-04-29,case_cumul,101
"[20,50)",0,2020-04-29,case_cumul,2222
"[50,65)",0,2020-04-29,case_cumul,1259
"[50,65)",1,2020-04-29,case_cumul,11
"[65, Inf)",0,2020-04-29,case_cumul,966
"[65, Inf)",1,2020-04-29,case_cumul,291
"[-Inf,5)",0,2020-04-30,case_cumul,13
"[5,10)",0,2020-04-30,case_cumul,16
"[10,20)",0,2020-04-30,case_cumul,101
"[20,50)",0,2020-04-30,case_cumul,2225
"[50,65)",0,2020-04-30,case_cumul,1260
"[50,65)",1,2020-04-30,case_cumul,11
"[65, Inf)",0,2020-04-30,case_cumul,970
"[65, Inf)",1,2020-04-30,case_cumul,292
"[-Inf,5)",0,2020-05-01,case_cumul,13
"[5,10)",0,2020-05-01,case_cumul,16
"[10,20)",0,2020-05-01,case_cumul,102
"[20,50)",0,2020-05-01,case_cumul,2233
"[50,65)",0,2020-05-01,case_cumul,1264
"[50,65)",1,2020-05-01,case_cumul,11
"[65, Inf)",0,2020-05-01,case_cumul,973
"[65, Inf)",1,2020-05-01,case_cumul,293
"[-Inf,5)",0,2020-05-02,case_cumul,13
"[5,10)",0,2020-05-02,case_cumul,16
"[10,20)",0,2020-05-02,case_cumul,102
"[20,50)",0,2020-05-02,case_cumul,2236
"[50,65)",0,2020-05-02,case_cumul,1265
"[50,65)",1,2020-05-02,case_cumul,11
"[65, Inf)",0,2020-05-02,case_cumul,974
"[65, Inf)",1,2020-05-02,case_cumul,293
"[-Inf,5)",0,2020-05-03,case_cumul,13
"[5,10)",0,2020-05-03,case_cumul,16
"[10,20)",0,2020-05-03,case_cumul,102
"[20,50)",0,2020-05-03,case_cumul,2237
"[50,65)",0,2020-05-03,case_cumul,1269
"[50,65)",1,2020-05-03,case_cumul,11
"[65, Inf)",0,2020-05-03,case_cumul,975
"[65, Inf)",1,2020-05-03,case_cumul,294
"[-Inf,5)",0,2020-05-04,case_cumul,13
"[5,10)",0,2020-05-04,case_cumul,16
"[10,20)",0,2020-05-04,case_cumul,102
"[20,50)",0,2020-05-04,case_cumul,2242
"[50,65)",0,2020-05-04,case_cumul,1269
"[50,65)",1,2020-05-04,case_cumul,11
"[65, Inf)",0,2020-05-04,case_cumul,975
"[65, Inf)",1,2020-05-04,case_cumul,295
"[-Inf,5)",0,2020-05-05,case_cumul,13
"[5,10)",0,2020-05-05,case_cumul,17
"[10,20)",0,2020-05-05,case_cumul,102
"[20,50)",0,2020-05-05,case_cumul,2247
"[50,65)",0,2020-05-05,case_cumul,1269
"[50,65)",1,2020-05-05,case_cumul,11
"[65, Inf)",0,2020-05-05,case_cumul,977
"[65, Inf)",1,2020-05-05,case_cumul,296
"[-Inf,5)",0,2020-05-06,case_cumul,14
"[5,10)",0,2020-05-06,case_cumul,17
"[10,20)",0,2020-05-06,case_cumul,102
"[20,50)",0,2020-05-06,case_cumul,2248
"[50,65)",0,2020-05-06,case_cumul,1272
"[50,65)",1,2020-05-06,case_cumul,11
"[65, Inf)",0,2020-05-06,case_cumul,978
"[65, Inf)",1,2020-05-06,case_cumul,297
"[-Inf,5)",0,2020-05-07,case_cumul,14
"[5,10)",0,2020-05-07,case_cumul,17
"[10,20)",0,2020-05-07,case_cumul,102
"[20,50)",0,2020-05-07,case_cumul,2254
"[50,65)",0,2020-05-07,case_cumul,1274
"[50,65)",1,2020-05-07,case_cumul,11
"[65, Inf)",0,2020-05-07,case_cumul,978
"[65, Inf)",1,2020-05-07,case_cumul,297
"[-Inf,5)",0,2020-05-08,case_cumul,14
"[5,10)",0,2020-05-08,case_cumul,17
"[10,20)",0,2020-05-08,case_cumul,103
"[20,50)",0,2020-05-08,case_cumul,2254
"[50,65)",0,2020-05-08,case_cumul,1277
"[50,65)",1,2020-05-08,case_cumul,11
"[65, Inf)",0,2020-05-08,case_cumul,979
"[65, Inf)",1,2020-05-08,case_cumul,297
"[-Inf,5)",0,2020-05-09,case_cumul,14
"[5,10)",0,2020-05-09,case_cumul,18
"[10,20)",0,2020-05-09,case_cumul,103
"[20,50)",0,2020-05-09,case_cumul,2259
"[50,65)",0,2020-05-09,case_cumul,1280
"[50,65)",1,2020-05-09,case_cumul,11
"[65, Inf)",0,2020-05-09,case_cumul,979
"[65, Inf)",1,2020-05-09,case_cumul,297
"[-Inf,5)",0,2020-05-10,case_cumul,14
"[5,10)",0,2020-05-10,case_cumul,18
"[10,20)",0,2020-05-10,case_cumul,104
"[20,50)",0,2020-05-10,case_cumul,2259
"[50,65)",0,2020-05-10,case_cumul,1280
"[50,65)",1,2020-05-10,case_cumul,11
"[65, Inf)",0,2020-05-10,case_cumul,979
"[65, Inf)",1,2020-05-10,case_cumul,297
"[-Inf,5)",0,2020-05-11,case_cumul,14
"[5,10)",0,2020-05-11,case_cumul,18
"[10,20)",0,2020-05-11,case_cumul,104
"[20,50)",0,2020-05-11,case_cumul,2260
"[50,65)",0,2020-05-11,case_cumul,1280
"[50,65)",1,2020-05-11,case_cumul,11
"[65, Inf)",0,2020-05-11,case_cumul,979
"[65, Inf)",1,2020-05-11,case_cumul,300
"[-Inf,5)",0,2020-05-12,case_cumul,14
"[5,10)",0,2020-05-12,case_cumul,18
"[10,20)",0,2020-05-12,case_cumul,104
"[20,50)",0,2020-05-12,case_cumul,2268
"[50,65)",0,2020-05-12,case_cumul,1282
"[50,65)",1,2020-05-12,case_cumul,11
"[65, Inf)",0,2020-05-12,case_cumul,979
"[65, Inf)",1,2020-05-12,case_cumul,300
"[-Inf,5)",0,2020-05-13,case_cumul,14
"[5,10)",0,2020-05-13,case_cumul,18
"[10,20)",0,2020-05-13,case_cumul,104
"[20,50)",0,2020-05-13,case_cumul,2269
"[50,65)",0,2020-05-13,case_cumul,1284
"[50,65)",1,2020-05-13,case_cumul,11
"[65, Inf)",0,2020-05-13,case_cumul,980
"[65, Inf)",1,2020-05-13,case_cumul,300
"[-Inf,5)",0,2020-05-14,case_cumul,14
"[5,10)",0,2020-05-14,case_cumul,18
"[10,20)",0,2020-05-14,case_cumul,104
"[20,50)",0,2020-05-14,case_cumul,2271
"[50,65)",0,2020-05-14,case_cumul,1288
"[50,65)",1,2020-05-14,case_cumul,11
"[65, Inf)",0,2020-05-14,case_cumul,981
"[65, Inf)",1,2020-05-14,case_cumul,300
"[-Inf,5)",0,2020-05-15,case_cumul,14
"[5,10)",0,2020-05-15,case_cumul,18
"[10,20)",0,2020-05-15,case_cumul,104
"[20,50)",0,2020-05-15,case_cumul,2274
"[50,65)",0,2020-05-15,case_cumul,1290
"[50,65)",1,2020-05-15,case_cumul,11
"[65, Inf)",0,2020-05-15,case_cumul,981
"[65, Inf)",1,2020-05-15,case_cumul,301
"[-Inf,5)",0,2020-05-16,case_cumul,14
"[5,10)",0,2020-05-16,case_cumul,18
"[10,20)",0,2020-05-16,case_cumul,104
"[20,50)",0,2020-05-16,case_cumul,2274
"[50,65)",0,2020-05-16,case_cumul,1292
"[50,65)",1,2020-05-16,case_cumul,11
"[65, Inf)",0,2020-05-16,case_cumul,981
"[65, Inf)",1,2020-05-16,case_cumul,301
"[-Inf,5)",0,2020-05-17,case_cumul,14
"[5,10)",0,2020-05-17,case_cumul,18
"[10,20)",0,2020-05-17,case_cumul,104
"[20,50)",0,2020-05-17,case_cumul,2275
"[50,65)",0,2020-05-17,case_cumul,1292
"[50,65)",1,2020-05-17,case_cumul,11
"[65, Inf)",0,2020-05-17,case_cumul,981
"[65, Inf)",1,2020-05-17,case_cumul,301
"[-Inf,5)",0,2020-05-18,case_cumul,14
"[5,10)",0,2020-05-18,case_cumul,18
"[10,20)",0,2020-05-18,case_cumul,104
"[20,50)",0,2020-05-18,case_cumul,2276
"[50,65)",0,2020-05-18,case_cumul,1292
"[50,65)",1,2020-05-18,case_cumul,11
"[65, Inf)",0,2020-05-18,case_cumul,981
"[65, Inf)",1,2020-05-18,case_cumul,301
"[-Inf,5)",0,2020-05-19,case_cumul,14
"[5,10)",0,2020-05-19,case_cumul,18
"[10,20)",0,2020-05-19,case_cumul,104
"[20,50)",0,2020-05-19,case_cumul,2277
"[50,65)",0,2020-05-19,case_cumul,1293
"[50,65)",1,2020-05-19,case_cumul,11
"[65, Inf)",0,2020-05-19,case_cumul,981
"[65, Inf)",1,2020-05-19,case_cumul,301
"[-Inf,5)",0,2020-05-20,case_cumul,14
"[5,10)",0,2020-05-20,case_cumul,18
"[10,20)",0,2020-05-20,case_cumul,106
"[20,50)",0,2020-05-20,case_cumul,2279
"[50,65)",0,2020-05-20,case_cumul,1294
"[50,65)",1,2020-05-20,case_cumul,11
"[65, Inf)",0,2020-05-20,case_cumul,981
"[65, Inf)",1,2020-05-20,case_cumul,301
"[-Inf,5)",0,2020-05-21,case_cumul,14
"[5,10)",0,2020-05-21,case_cumul,18
"[10,20)",0,2020-05-21,case_cumul,106
"[20,50)",0,2020-05-21,case_cumul,2281
"[50,65)",0,2020-05-21,case_cumul,1297
"[50,65)",1,2020-05-21,case_cumul,11
"[65, Inf)",0,2020-05-21,case_cumul,981
"[65, Inf)",1,2020-05-21,case_cumul,301
"[-Inf,5)",0,2020-05-22,case_cumul,15
"[5,10)",0,2020-05-22,case_cumul,18
"[10,20)",0,2020-05-22,case_cumul,106
"[20,50)",0,2020-05-22,case_cumul,2282
"[50,65)",0,2020-05-22,case_cumul,1297
"[50,65)",1,2020-05-22,case_cumul,11
"[65, Inf)",0,2020-05-22,case_cumul,981
"[65, Inf)",1,2020-05-22,case_cumul,301
"[-Inf,5)",0,2020-05-23,case_cumul,15
"[5,10)",0,2020-05-23,case_cumul,18
"[10,20)",0,2020-05-23,case_cumul,106
"[20,50)",0,2020-05-23,case_cumul,2282
"[50,65)",0,2020-05-23,case_cumul,1297
"[50,65)",1,2020-05-23,case_cumul,11
"[65, Inf)",0,2020-05-23,case_cumul,982
"[65, Inf)",1,2020-05-23,case_cumul,302
"[-Inf,5)",0,2020-05-24,case_cumul,15
"[5,10)",0,2020-05-24,case_cumul,18
"[10,20)",0,2020-05-24,case_cumul,106
"[20,50)",0,2020-05-24,case_cumul,2282
"[50,65)",0,2020-05-24,case_cumul,1297
"[50,65)",1,2020-05-24,case_cumul,11
"[65, Inf)",0,2020-05-24,case_cumul,982
"[65, Inf)",1,2020-05-24,case_cumul,302
"[-Inf,5)",0,2020-05-25,case_cumul,15
"[5,10)",0,2020-05-25,case_cumul,18
"[10,20)",0,2020-05-25,case_cumul,106
"[20,50)",0,2020-05-25,case_cumul,2282
"[50,65)",0,2020-05-25,case_cumul,1297
"[50,65)",1,2020-05-25,case_cumul,11
"[65, Inf)",0,2020-05-25,case_cumul,982
"[65, Inf)",1,2020-05-25,case_cumul,302
"[-Inf,5)",0,2020-05-26,case_cumul,15
"[5,10)",0,2020-05-26,case_cumul,18
"[10,20)",0,2020-05-26,case_cumul,107
"[20,50)",0,2020-05-26,case_cumul,2283
"[50,65)",0,2020-05-26,case_cumul,1298
"[50,65)",1,2020-05-26,case_cumul,11
"[65, Inf)",0,2020-05-26,case_cumul,984
"[65, Inf)",1,2020-05-26,case_cumul,302
"[-Inf,5)",0,2020-05-27,case_cumul,15
"[5,10)",0,2020-05-27,case_cumul,18
"[10,20)",0,2020-05-27,case_cumul,107
"[20,50)",0,2020-05-27,case_cumul,2284
"[50,65)",0,2020-05-27,case_cumul,1300
"[50,65)",1,2020-05-27,case_cumul,11
"[65, Inf)",0,2020-05-27,case_cumul,984
"[65, Inf)",1,2020-05-27,case_cumul,302
"[-Inf,5)",0,2020-05-28,case_cumul,15
"[5,10)",0,2020-05-28,case_cumul,18
"[10,20)",0,2020-05-28,case_cumul,107
"[20,50)",0,2020-05-28,case_cumul,2285
"[50,65)",0,2020-05-28,case_cumul,1301
"[50,65)",1,2020-05-28,case_cumul,11
"[65, Inf)",0,2020-05-28,case_cumul,984
"[65, Inf)",1,2020-05-28,case_cumul,302
"[-Inf,5)",0,2020-05-29,case_cumul,15
"[5,10)",0,2020-05-29,case_cumul,18
"[10,20)",0,2020-05-29,case_cumul,107
"[20,50)",0,2020-05-29,case_cumul,2289
"[50,65)",0,2020-05-29,case_cumul,1301
"[50,65)",1,2020-05-29,case_cumul,11
